25 100
13
1 30
2 11616 -1
2 9 9252957
2 1 9331508
2 15106 -1
2 25740 -1
2 10 9252966
2 1 9559429
2 4 9252976
2 4 9252980
2 22388 -1
2 8068 -1
2 8 9252984
3 6937617 1
3 9331499 9
2 7 9331499
3 8115090 10
2 8 8115090
2 6 9252992
2 2 8115098
2 1 6937617
2 4024 9219522
3 9559061 10
3 7715270 2444
2 3890 -1
2 17667 -1
2 1 9817726
3 9817940 7
2 4 9817940
2 6452 -1
2 3 9817944
3 7737798 1
2 4524 -1
2 6 9559061
2 3504 8733192
2 7 8736696
3 68775 -1
2 7 8736703
2 10 8736710
2 6 8736720
2 8387 -1
2 6 8736726
2 1 7737798
2 12269 -1
2 3 9818069
3 9994704 9
2 1 9818003
2 7 9994704
2 2 9227353
2 1 9818037
3 9996430 7
3 7738119 2
2 4 9559067
2 19847 -1
2 5 9996430
2 3 8736732
2 9 8736735
2 9 8736744
2 6 8736753
2 23915 -1
2 20078 -1
3 9996456 6
3 9994592 7
2 7543 -1
3 9978647 3
2 5 9996456
2 2 7738119
3 9997643 4
2 9 8736759
2 10 8736768
2 7 9994592
2 10 8736778
2 5 8736788
2 4 9978647
2 4 9997643
3 9817894 9
3 7737655 6
3 7737885 5
3 9331538 3
2 7 9817894
2 7 8736793
2 7 8736800
3 8031517 7
2 7 8031517
2 10 8736807
2 7 8736817
2 8 8736824
3 9994926 7
2 6 7737655
2 8 9994925
2 16777 -1
3 9817774 7
2 1 9818063
3 9817997 3
2 5 7737885
2 3 9331538
2 10489 -1
2 7 9817774
2 16429 -1
3 7748601 9
2 7247 -1
2 5 7748601
2 10 9252998
2 5827 -1
2 6 8736832
2 30444 -1
2 4 7748606
3 9818086 4
3 9994653 1
2 3 8736838
3 8736841 139275
3 9316939 1951
2 26168 8736841
3 9946621 7
2 27804 8763009
2 2 9331506
3 6937864 10
3 9227484 3
3 7142799 1
2 10 6937864
3 7344630 4
3 7331436 6219
2 5 9818086
2 53494 8790813
2 8 9946620
3 7735361 7
2 3 9227484
3 9559422 7
2 8 9253008
2 5 7735361
3 9219522 4024
2 29737 8844307
2 1 7142799
2 38327 -1
2 1 9975042
2 2 7735366
3 9559407 3
3 8156395 4
3 7667663 1
2 5 9559422
3 9818048 7
3 8115240 8
2 10 9253016
3 7748529 8
2 9321 -1
2 20976 -1
2 5 9818048
3 8156435 4
2 40278 -1
2 5 7748529
3 6937805 2
2 1 7667663
2 8 8115240
2 7 9253026
2 4 7344630
3 7344721 7
2 40953 -1
2 33749 -1
3 9818014 8
2 4 8156395
2 17295 -1
2 5 7344721
2 8 9818014
3 5 1
3 9559284 8
3 9999617 8
2 11351 -1
2 3 7748534
2 43600 -1
2 2 6937805
2 2 7344726
2 29122 -1
2 8 9559284
2 1 5
2 1 9975088
3 8088647 3
2 30255 -1
2 2 9559427
3 8031524 10
3 9978712 7
2 9 8031524
2 2466 9975101
2 8 9999617
2 10 9253033
3 6937893 7
3 9946589 3
2 1 8031533
3 9977850 1
2 3 8088647
3 8156577 3
2 1 9978283
2 3 8156577
2 10548 -1
2 14178 -1
2 10 9253043
2 3 9559407
2 1150 7141511
3 7341468 7
2 9066 -1
3 9227325 6
3 8031451 9
3 7737756 9
2 4 8156435
2 6 9227325
2 3 9817997
2 6 6937893
2 34050 -1
2 4 7341468
3 7715237 10
2 4 9978712
2 9 7737756
2 10 7715237
2 7 8031451
2 39474 -1
3 9999642 6
3 9994622 5
3 9975048 7
2 15567 -1
2 7 9975048
3 9817707 5
2 6 9999642
3 7737732 1
2 7 9253053
2 38763 -1
2 10 9253060
2 6 9253070
3 9331461 2
3 9817840 7
2 3 7341472
2 9 9253076
2 1 6937899
3 9997651 3
3 34 8
2 5810 7331436
2 21146 -1
2 3 9946589
3 7344573 9
2 10 9253085
2 6 9817840
2 23899 -1
2 9 7344573
2 2 8031458
2 7 34
3 7748661 28160
2 6 9253095
3 9978722 1
2 9 9253101
3 9995181 3
2 2 9331461
2 8 9253110
2 10 9253118
2 2485 8394021
2 8 9253128
2 10 9253136
2 9 7142661
2 4 9253146
3 9994830 10
2 9 9994830
3 9978673 3
2 3 9977850
2 3 9978673
2 5 9817707
3 9331374 9
2 10 7142670
2 4 9995180
2 24881 7748661
2 39467 -1
2 6 9331374
2 7 7142680
2 9 7142687
2 10 7142696
2 8 7142706
2 6 7142714
3 9227560 9
2 6 9227560
2 16117 -1
2 2 9817901
2 15528 -1
2 32285 -1
3 9331557 138232
2 10 7142720
2 1 41
2 6 7142730
3 9995017 3
2 93950 9331557
3 9994814 8
2 1 7737732
2 4 9995016
2 12999 9425507
2 8 9994812
2 3 9227566
3 7735299 3
2 1 9817846
2 3 7735299
2 6 7142736
2 5 9994622
2 8 7142742
2 37432 -1
2 49342 -1
2 4 7142750
2 9 7142754
2 5 7142763
3 7738166 2
3 9805057 9588
2 36911 -1
3 9977931 6
2 3 9331380
3 9999989 2
2 1 9978370
2 4 9977931
3 8156380 6
3 7715187 9
3 8031633 8
2 9 7142768
2 1 9978503
3 7735253 9
2 8 8031633
2 64474 -1
2 9 7715187
2 9 7735253
2 6 8156380
2 3443 9219522
3 7667859 17882
2 76904 -1
2 13953 7667859
2 5 7667351
3 9975040 2
2 34407 -1
2 2 7738166
3 9996400 4
3 9946553 4
2 3 9978716
2 2 9818053
2 8 7667356
2 7 7667364
2 2 9975040
2 8 7667371
2 4 9946553
2 6 9996400
2 6 7667379
2 9 7667385
2 2 9977935
3 8031479 9
2 4 8031479
2 45184 -1
3 7715167 10
3 9236889 12304
3 9994952 6
2 7 7715167
2 2504 9814691
2 1 9978560
2 33377 -1
2 31327 -1
2 3 7715174
3 9999998 2
3 7667779 4
3 8115190 10
2 6 9994952
3 7647377 17622
2 3 9978722
2 5 8031483
2 75410 -1
2 8 8115190
3 8115125 6
2 5 8115125
3 9978302 10
3 7344747 6
3 9995136 9
3 7715086 7
2 42884 -1
2 2 8115198
2 5 7344747
2 72144 -1
2 28936 9438506
3 7735361 5
2 5 7735361
2 4 7667779
2 2 9978478
2 4 7715086
3 8115368 6
2 5 8115368
2 8 9978302
2 5 9995136
3 8156580 7
3 9978357 8
2 2 9978310
2 54090 -1
2 9 7667394
3 9994566 9
2 8 9978357
3 7737772 8
2 3 7715090
2 5 9995141
2 7503 9805057
3 7344713 8
2 5 8156580
2 2 8156585
2 5 7344713
2 8 7737772
2 10 7667403
2 6 9994566
2 7 7667413
2 10 7667420
2 1 7344752
2 2 9994711
2 2 9994820
2 2 9994975
3 9227345 8
2 39085 -1
2 7 9227345
2 46710 -1
2 61505 -1
2 6 7667430
3 9227502 8
2 49781 -1
3 7748401 8
2 4 7748401
3 9227275 4
3 7737964 1
3 7738072 1
3 9733009 13830
2 40185 -1
2 3 7344718
2 8 9227502
3 9978330 9
2 4 7748405
3 8156502 9
2 5 8156502
2 8 9978330
2 62434 -1
2 1 7737964
2 10 7667436
2 4 8156507
2 2 9996388
3 7142730 6
3 9817872 3
2 8748 9236889
3 8115185 5
3 9331557 93950
2 6 7142730
2 10 7667446
2 7 7667456
2 4 9227275
2 8 7667463
3 7710344 2
2 93161 9331557
3 9946570 7
3 7715133 7
2 5 8115185
2 6 7715133
2 3 9817872
3 9996519 5
2 6 9996519
2 5 9946570
3 7667379 6
3 7735348 5
3 9559429 1
2 6 7667379
3 9817847 8
3 9331541 7
2 5 7735348
2 7 9331541
2 1 7715139
2 8 9817847
3 9252957 9
2 5 9252957
2 10 7667471
2 8 7667481
2 9 7667489
2 30792 -1
2 1 7738072
3 9994561 5
3 9994737 10
3 9349615 -1
3 9999831 5
2 9 9994737
2 8 7667498
2 4 9252962
3 9978347 10
2 8 9978347
2 16727 7647377
2 8 7667506
2 1 8115130
3 9559199 9
2 1 8115373
2 10 7667514
2 23062 -1
2 7 9559199
3 9331403 9
2 3 9994572
2 3 9997651
2 8 9331403
2 8 7667524
3 7446244 -1
2 47725 -1
2 6349 9733009
2 4 9994561
2 10 7667532
2 2336 9467442
2 6385 9739358
2 10799 -1
2 5 9999831
2 9 9469778
2 10 7667542
2 6 7667552
2 8 7667558
2 44512 -1
2 4 7667566
3 7715107 6
2 3 7715107
3 9559336 1
3 7344573 9
3 9978404 3
3 9996535 7
2 5 9996535
2 3 7715110
3 9995016 4
2 6 7344573
2 8 7667570
2 10 7667578
2 12497 -1
2 10 7667588
3 7737807 4
2 9 7667598
2 7 9977567
2 6 9977574
2 2 7710344
2 3 7344579
3 9975063 1
3 7344835 6
2 5 7344835
3 9994801 3
2 4 7737807
3 3611812 -1
2 1 7344840
2 7 9977580
2 7 9977587
2 9 9977594
2 7 9977603
2 5 9977610
2 24937 -1
3 7715230 7
3 8156376 4
2 33511 -1
2 3 9978404
2 10 9977615
2 42458 -1
3 9978224 9
2 1 7667607
3 9817903 8
3 9331357 7
2 32396 -1
2 11314 -1
3 9999740 2
2 1 9227352
3 6937882 5
3 6937807 10
2 4 8156376
2 1 9331411
2 38542 -1
2 5 6937882
3 8115190 8
3 9331403 8
3 9996420 7
3 7344604 4
2 5 7715230
2 5 9331357
2 6 8115190
3 9994681 6
2 25849 -1
2 4654 -1
3 9977850 3
2 1 9559336
2 44423 -1
2 45585 -1
2 26734 -1
2 10 6937807
2 3 9977850
2 6 9994681
3 7735279 6
2 15939 -1
3 7748505 5
2 5629 -1
2 1 9559429
2 2 7715235
2 10 9977625
3 6937680 5
2 5 6937680
3 7748486 4
2 7 9331403
3 9225023 2183
3 8031541 2
2 20207 -1
2 8 9817903
2 3 9994801
3 8031660 12595
3 7738115 4
2 9 9978224
2 2 8031541
2 5 7748505
3 6937734 3
2 8 9996420
2 2 8115196
2 5 7735279
2 9 9977635
3 9999909 2
2 5 9977644
2 4 7344604
3 9994917 8
2 5 9994916
3 9994583 9
2 33556 -1
3 7737979 7
3 9994975 2
3 9559472 8
3 7344730 9
2 3 6937734
2 5 7737979
3 9997696 5
2 3 9996540
2 46639 -1
2 1 7735284
2 8 9559472
2 16210 -1
2 3 7738115
3 8115386 6
2 9 7344730
2 35285 -1
3 7667588 10
3 6937589 8
2 10 7667588
2 3541 9245637
2 3 7748486
2 23496 -1
2 7 9997696
2 1 7738118
2 3 9994921
2 9 9994583
3 9994965 2
2 1 7748489
2 1283 8446202
2 10 9249178
2 3 8447485
2 8 6937589
2 38081 -1
2 1 8447488
3 6937826 6
3 7748448 10
2 9 7748448
2 6 6937826
2 22319 -1
2 4 9995016
2 43923 -1
3 7344857 6
2 10 9977649
2 7 9977659
2 10 9977666
2 1 7748457
2 7 9977676
2 14703 -1
2 2 7737984
2 40133 -1
2 4 9249188
3 9817926 5
3 7710344 2
3 9977957 8
3 9818095 25372
2 4 9817926
3 9975040 2
3 6886641 25182
2 3 7344857
3 9904146 16343
2 7 9977957
2 4741 8031660
2 78675 -1
2 6 8115386
3 9997746 4
2 4 9997746
2 9 9977683
2 10 9977692
2 3 7344860
3 9996341 3
2 3 9996341
3 9997756 7
3 9978681 1
3 9999855 1
2 3 9999853
2 10 9977702
2 3 9997756
2 83428 -1
2 3 9997759
2 8 9977712
3 8031573 8
3 9995170 2
3 9997674 2
2 1 9249192
2 108819 -1
3 9818037 1
2 10 9977720
3 9994804 8
2 14440 9904146
3 7735227 9
2 7 8031573
2 6 9994804
3 7748418 9
2 82320 -1
2 3 7735227
2 43981 -1
3 7344726 2
2 8 7748418
3 9996613 9
3 9997720 3
2 5 7735230
2 77776 -1
3 7667558 8
2 75178 -1
2 8 7667558
3 7344821 7
2 92280 -1
2 9 9996613
2 10 9977730
3 9253016 10
2 8 9253016
2 10 9977740
2 5 7344821
2 8 9977750
3 9252962 4
3 9331374 6
2 4 9252962
2 10 9977758
3 7735200 9
3 8115357 6
3 9999763 4
2 1 7735235
2 3 9997720
2 19392 6886641
2 1 7748426
3 7737695 4
2 4 7737695
2 2 7344726
2 1 8031580
2 1 9331410
2 4 9999762
2 5 8115357
2 6 9331374
2 58081 -1
3 2823047 -1
3 7737924 8
3 9994942 10
2 8 7737924
2 8 7735200
2 3 9994942
2 4 9994945
2 6 9977768
2 7 9977774
3 9818076 2
2 4 9977781
2 8 9977785
3 7748411 7
2 9 9977793
2 7 7748411
3 9978365 5
3 9997729 2
2 5766 6906033
2 6 6911799
2 1 7735208
2 5 9978365
2 1 8115362
2 22871 9818095
2 9 6911805
2 3133 7773542
2 2 7344826
2 2 7710344
2 52276 -1
2 5 6911814
2 3 9994949
2 28118 -1
2 10 9977802
2 6 9977812
2 1 9817930
3 2132372 -1
3 7344804 6
3 8736832 6
2 7 9977818
2 10 9977825
2 10 7776675
2 6 7344804
2 10 7776685
2 34516 -1
2 2 9253024
2 10053 -1
2 2 9331362
2 6 8736832
2 9 7776695
2 2 9469787
3 9994874 5
3 8733192 3504
3 9978513 1
3 9999762 4
2 6 7776704
2 4 6911819
3 7715230 5
2 7 7776710
2 4 7715230
2 32969 -1
2 9 7776717
2 8 7776726
3 8736732 3
2 9 7776734
2 7 7776743
2 10 7776750
2 6793 8036401
3 8031541 2
2 30913 -1
3 9310051 6888
2 5 9994874
3 7667770 2
2 9 7776760
3 9996471 3
3 8088708 16122
2 5 9999762
2 8 7776769
2 28205 -1
2 6 7776777
2 5 7776783
2 5 7776788
2 1 7715234
2 36575 -1
2 1 9818037
2 6 7776793
2 1 9975063
2 9 7776799
3 7738056 9
2 57465 -1
3 6937670 10
2 4 7738056
3 7667779 4
3 0 5
2 9 6937670
2 4 7667779
3 9946620 8
2 38840 -1
3 7715247 2
3 7735333 5
2 3 8736732
2 8 9946620
2 8 7776808
3 8115386 6
2 9 7735416
2 10 7735425
2 10 7735435
3 9977615 10
2 8 9977615
2 2 7667770
2 6 8115386
2 8 7735445
2 8 7735453
2 4 0
2 7 7735461
3 9227424 4
3 9978725 6
2 3 9996471
2 24151 -1
2 9 7735468
2 20169 -1
2 5 7735333
2 4 9227424
2 9 7735477
2 10 7735486
3 9253146 4
2 1 4
2 10 7735496
2 9962 8088708
3 7737890 1
3 9975017 1
3 9978192 6
2 60559 -1
2 2 7715247
2 3 9253146
2 16166 -1
3 6394567 -1
2 3 7738060
3 8156541 5
2 2 7738063
2 3 7776816
2 7 9978725
2 9 7735506
2 2 7776819
2 5 8156541
2 4 9978192
2 6 7735515
3 9817764 4
2 4 9817764
3 7667845 2
3 9559236 6
2 2 7667845
3 7715235 2
3 7667379 6
2 2 7715235
2 10 7735521
3 8156372 4
2 14657 -1
2 6 7667379
2 6 9559236
2 4 8156372
2 23426 -1
2 7 7735531
2 45256 -1
2 5 7735538
2 5 7735543
3 9994551 6
2 3 9994551
3 9999742 5
2 9 7735548
3 9935288 6108
2 6 9999740
3 7737793 4
2 8 7735557
3 9559236 6
3 9999836 6
2 10 7735565
2 23123 -1
2 2 8031541
2 4 7737793
2 8846 -1
3 2538823 -1
2 5 9559236
3 9817832 5
3 9997647 4
2 2 9559206
3 8995488 183182
2 5 9817832
2 10 7735575
2 1 6937679
2 139738 8995488
2 106143 -1
3 7851625 141642
3 7738034 1
2 210892 -1
2 4 9997647
2 1 7737890
2 1 7738034
2 4 9999836
2 5 7735585
2 235747 -1
2 46622 7851625
3 7344842 10
2 178684 -1
3 7738060 3
2 154915 -1
2 4 7344842
2 196856 -1
2 13292 9135226
2 103629 -1
2 192263 -1
2 5 7344846
2 116602 -1
2 145228 -1
2 76477 7898247
2 68171 -1
3 9994572 3
2 4 7735590
3 8088672 7
2 4 8088672
3 3876759 -1
3 7776799 9
2 2 9818076
2 62535 -1
3 9818030 2
2 6 7776799
2 12181 7974724
3 9984810 10
3 6937734 3
2 2 9818030
2 10 9984810
3 9978365 5
2 9 7735594
2 7 7735603
2 3 6937734
2 57138 -1
2 2 9946575
2 17721 9148518
2 3 7738060
2 9 7735610
2 10 7735619
3 9997804 2
3 6937597 7
3 9817748 6
3 8146729 9643
2 8 7735629
3 8031517 7
2 1 7344851
2 32574 -1
2 8 7735637
3 7667578 10
3 9469789 77441
2 2 9975040
2 7 6937597
2 9228 8146729
2 10 7667578
3 7715174 3
2 9 7735645
2 1 9253149
2 5 9978365
2 25162 9469789
2 10 7735654
2 95711 -1
2 1 9559241
2 9 7735664
3 9817933 7
2 4 9817748
3 9997826 7
2 3 7715174
2 1 9975017
3 7738118 1
2 5 8031517
2 8 9997825
3 9252931 3
2 4 9817933
2 134510 -1
2 46271 9494951
2 8 7735673
2 27059 -1
2 10 7735681
3 7344583 6
3 324242 -1
2 1 7738118
3 9975048 7
2 86084 -1
2 19509 -1
2 78363 -1
3 9253110 8
3 9227527 4
2 10 7735691
3 9227467 1
2 7956 9310051
2 8 9253110
2 2 8031522
2 57626 -1
2 10 7735701
2 10 8396506
2 10 8396516
2 7 7735711
2 21496 -1
3 8031656 4
2 9 8396526
2 3 7776805
2 20691 -1
2 10 8396535
2 7981 9166239
2 3 8088676
3 9227325 6
3 9977567 7
2 8 8396545
2 10 8396553
3 8156402 6
2 5 7344583
2 5 8156402
3 7737793 4
3 7738013 6
2 2964 8733192
3 9227417 7
3 7344655 8
3 7344826 2
3 7737662 7
2 1 7344588
3 9227468 10
2 5 7738013
3 9994664 7
2 10 9227467
2 15612 -1
2 1 7738018
3 9975097 3
2 6 9227325
2 20273 -1
2 9 8396563
3 9977974 218
2 2 7344826
2 1 8156407
3 9997858 1647
2 8 7344655
2 9 9977974
2 8 9977983
2 52456 -1
3 9994786 3
2 1 9227477
3 9978224 9
3 9559375 9
2 8 9559375
2 3 9252931
2 8 9978224
2 8 9977991
2 10 9977999
3 34 7
2 1 9559383
2 4 7737793
3 7641304 6073
2 6 34
2 3 9817937
2 4 8031656
2 32294 -1
2 65188 -1
3 9995003 8
3 9817720 6
2 8 9995003
2 6 9817720
2 3 9975097
3 9227396 1
3 7341484 1
2 7 7737662
2 2 9817752
2 10 9978009
2 4 9227527
3 7667704 6
2 5135 9541222
2 9 9978019
2 8 9978028
2 2 9977623
2 15238 -1
2 27952 -1
2 5 7667704
3 9984784 5
2 5 9984784
2 5 9227417
3 9997731 9
2 5 9975048
3 5693512 -1
2 5 9977567
2 1 40
3 7344655 8
2 3 9994554
2 6 9994664
3 9559465 3
2 9 9997729
2 3 9559465
3 9975093 4
2 10 9978036
2 1 7341484
2 32707 -1
3 7344747 5
2 1 7667709
2 8 7344655
2 1 9227396
3 9331434 2
2 68189 -1
2 6 9978046
2 6724 9935288
2 2 9227422
2 59915 -1
2 1 9977964
3 8031632 1
3 9904146 14440
2 8 9978052
3 5339673 -1
2 28694 -1
3 9776039 5148
3 7735270 9
3 9946592 9
3 9999926 9
2 5 7344747
2 3 9994572
2 6 7735270
3 7735548 9
3 7344579 3
3 9999555 5
3 9818032 5
2 9 7735548
2 2 9331434
2 2 9975053
2 7 9946592
3 9236889 8748
3 9331438 8
3 9978330 8
3 7715107 3
3 9977740 10
3 8156439 1
2 7 9331438
3 6911819 4
3 9996420 8
2 17575 -1
2 5 9818032
3 9817901 2
3 9978439 6
3 9559081 10
2 10 9559081
2 91776 -1
3 7667413 7
2 5 9999555
2 4 6911819
2 69386 -1
2 4 9975093
2 19596 -1
2 2 9817901
3 9999634 8
2 3 7344579
3 7738168 4412
3 9995097 7
2 2 9946599
2 53426 -1
2 6 9978439
2 8 9996420
2 1 8031632
3 7776734 9
3 7737728 4
3 9999807 5
3 4301981 -1
3 8394021 2485
2 8 9999634
3 7341458 1
2 3 7715107
3 7344746 1
2 5 9999807
2 8 7776734
2 7 7667413
2 3 7735276
2 13938 9904146
2 7 9995097
3 7344573 6
2 28640 -1
3 8156511 4
3 9331438 7
2 3 9994786
3 7737815 4
2 8 9331438
3 9978439 6
2 8 9978330
3 7715086 4
2 3 7715086
2 5 7344573
3 7748550 4
3 9978052 8
2 6 9978439
3 7738151 7
2 1 7341458
2 29633 -1
2 9 9999926
2 6 7738151
2 8 9977740
2 2 9977572
3 7738045 1
3 7735461 7
2 2 9977748
2 4 7737728
2 10 9978052
2 7 7735461
2 7 9978062
3 9818074 2
3 6937680 5
2 7 9978069
3 3534587 -1
2 3802 7681812
3 7664999 2352
2 6 9978076
3 8115110 7
3 9331477 9
2 35348 -1
3 9994949 3
2 1 7344578
2 5 6937680
2 25520 -1
2 69921 -1
2 1 7344746
2 12769 -1
2 50732 -1
2 86386 -1
2 4 7737815
3 8076115 12438
2 6 8115110
3 6937900 59788
3 9227219 7
2 8 9331477
2 4 7748550
2 73459 -1
2 10 9978082
2 7 9227219
2 1 7715089
2 5 9978092
2 5 9978097
3 9999884 6
2 5 9999884
2 60946 -1
2 3 9994949
2 10 9978102
2 9 9978112
2 7 9978121
3 9997661 5
3 9227248 6
3 7735701 10
2 9 7735701
2 2 9818074
2 6 9227248
2 5096 7738168
2 82883 -1
3 9946577 7
2 9 7743264
3 7703779 6106
2 7395 9236889
2 2 9978196
2 6 9946577
2 10 7743273
2 7 7743283
3 7776734 8
2 9 7776734
3 9331419 7
2 7 9331419
2 1 7735710
2 7 9978128
2 8 9978135
2 2254 7715270
3 9978468 10
3 9978196 2
2 7 9978468
2 5 9997661
2 19123 6937900
2 1 7738045
2 3 9978475
2 13994 6957023
2 115134 -1
3 9994534 10
2 3 7743290
2 113230 -1
2 9 9994534
3 9954349 -1
2 2 9978196
3 9994967 8
2 7 9994965
2 22670 6971017
3 9559327 9
3 9331461 2
2 10 9978143
3 8088563 7
2 5 9994972
2 61484 -1
2 7 8088563
3 7667623 6
2 2 9331461
3 7735284 1
2 5 7667623
2 37323 -1
2 6 9559327
2 6 9978153
2 1 7667628
3 9995184 1148
2 4 8156511
2 2 9978355
3 9166239 7981
2 3 9559333
2 7 9978159
3 9996559 3
2 5 9978166
2 7 9978171
2 100377 -1
3 9559236 5
2 10 9978178
3 7737771 1
2 10 7685614
2 10 7685624
3 9995078 10
3 9227417 5
3 7341371 8
2 4 9978188
2 2 9994810
3 6100021 -1
2 9 9995078
3 9997647 4
3 7667607 1
3 9331411 1
2 86579 -1
2 1 7667607
3 9818003 1
2 7 7341371
2 8 7685634
2 6 7685642
2 9 7685648
2 10 7685657
2 6 7685667
2 4 9997647
3 9331413 6
2 9 7685673
2 5 9227417
2 6 9331413
3 8031508 9
3 7667635 5
2 97809 -1
3 9978541 4
2 7 8031508
2 85418 -1
2 10 7685682
3 7737740 5
2 77944 -1
2 5 7667635
2 82944 -1
3 9994945 4
3 9978716 3
2 8 7685692
3 7748401 4
2 7 7685700
2 77427 -1
2 5 7737740
2 9 7685707
3 4328482 -1
3 9817840 6
2 10118 9166239
2 94596 -1
2 6 9817840
2 3518 6993687
2 25711 -1
2 3 9978716
2 5 9559236
2 4 7748401
2 9 7685716
2 3 9996559
2 3 9978541
2 4 9994945
3 8156395 4
2 5 7685725
2 5 7685730
3 7738023 7
2 75278 -1
2 1 7341378
3 31 3
3 8736710 10
3 7776710 7
3 9978551 2
3 9946611 9
2 10 8736710
2 51143 -1
2 8 9946611
2 62195 -1
2 1 7735284
3 9227531 5
2 11903 8076115
2 7 7738023
2 21479 -1
3 7341371 7
2 9 7717524
2 3 31
2 7 7341371
2 4 8156395
3 8088596 3
2 7 7776710
2 2 8031515
2 6 7685735
2 5 9227531
2 2 9978551
3 9978266 8
2 8 9978266
2 10 7717533
2 46263 -1
2 1 7737771
2 4 7717543
2 3 8088596
2 2 9995170
2 16206 -1
2 6 7717547
3 9469789 25162
2 64746 -1
3 9252976 4
2 2 9996435
2 2 9997674
2 6 7717553
2 1 7738157
3 7344644 3
3 7344547 8
2 3 7344644
3 9977750 8
3 7307776 -1
2 4 9252976
2 5 7344547
2 10 7717559
2 5 9977750
2 10 7717569
2 2 9997738
2 9 7717579
2 72629 -1
2 10828 9469789
3 7737789 2
3 7344618 5
2 4 7344618
2 69892 -1
2 7 7717588
2 6 7717595
2 70416 -1
2 10 7717601
2 5 7717611
2 19136 -1
2 45094 -1
2 5 7717616
2 10 7717621
2 5 7717631
2 90283 -1
2 67380 -1
3 9978052 10
2 14501 -1
2 8 9978052
2 8 7717636
2 75747 -1
2 8 7717644
2 1 7344622
2 57427 -1
2 6 7717652
2 10 7717658
3 9559310 6
3 9995078 9
3 7735230 5
2 4 7735230
2 7 9995078
3 4828028 -1
2 19941 -1
2 9 7717668
3 6937737 9
2 15525 -1
2 53424 -1
3 6937734 3
2 2 7737789
2 10693 9480617
3 7130413 11098
3 8396506 10
2 1 7735234
3 7344555 2
2 2 9978060
3 9975042 1
2 5 7344552
2 5 9559310
2 9 6937734
2 3 6937743
2 2 9997804
2 82393 -1
3 9978561 1
3 7667813 4
3 9946647 6
2 1 7743293
2 9 7717677
3 7717588 7
2 3 9977755
2 1 8115116
2 4 7667813
2 20911 -1
3 9999872 2
3 711704 -1
3 8031573 7
2 3 9995085
2 5 9946647
2 7 7717588
2 79022 -1
2 10 7717686
3 7344798 6
3 9999798 6
3 9994945 4
2 5 7344798
3 6937798 7
2 3 9994945
2 7 6937798
3 9331380 3
2 13784 -1
2 5 8031573
2 10 7717696
2 5 9999798
3 9977574 6
2 4 9977574
2 6 7717706
3 8076086 7
2 8 8396572
2 10 8396580
2 10 8396590
2 8 8396600
3 7344746 1
2 5 8076086
2 6 8396608
3 8156507 4
2 7670 7130413
2 6 8396614
2 29105 -1
2 4 8156507
2 3 9331380
2 31951 -1
2 66023 -1
3 7344841 1
3 9331493 6
2 4 9331493
2 1 7344746
2 7 8396620
2 6 8396627
2 9 8396633
2 6 8396642
2 75531 -1
3 9978407 3
2 35822 -1
2 71993 -1
2 68220 -1
3 9999522 6
2 4 9999522
3 9994622 5
2 5 9994622
3 9978264 2
2 23419 -1
2 4 8396648
2 10 8396652
2 9 8396662
2 6 8396671
2 3 9978407
2 8 8396677
2 5705 7641304
2 12604 -1
2 16647 -1
2 4 8396685
3 9814672 6
2 39648 -1
3 9977937 4
2 6 9814672
3 7344552 5
3 9817997 3
2 6 8396689
2 9 8396695
2 6 8396704
2 7 8396710
2 3 9817997
2 10 8396717
2 10 8396727
2 6 8396737
2 1 7344803
3 7735361 5
2 7 8396743
2 3 9977937
2 4 7344552
3 9994879 2
2 7 8396750
2 10 8396757
2 18212 -1
3 9733009 6349
2 6 8396767
2 1 7344556
2 78724 -1
3 10 1
3 7735691 10
2 27848 -1
2 13751 -1
3 7667608 8
2 9 7735691
3 9995108 8
2 31270 -1
2 9 8396773
2 9 8396782
3 8396652 10
3 7715206 8
2 5 7735361
2 1 10
3 9999935 9
3 7344746 1
2 9 9999935
3 9253043 10
2 41171 -1
2 8 7667608
2 60044 -1
2 9 8396652
3 9997848 10
2 1 7344746
2 10 9253043
2 1 7344841
2 10 8396791
3 9904146 13938
3 7737740 5
2 48067 -1
2 8 7715206
3 9978439 6
2 77632 -1
3 9978460 8
2 3 7737740
2 9 8396801
3 9999762 5
2 10 8396810
3 8088595 1
3 9559487 1
2 1 7735700
3 9978505 6
2 1 8088595
2 6 9978439
2 8 9978460
2 5 9999762
3 8088672 4
3 8031563 10
3 7142706 8
3 7667801 9
2 7 7142706
2 55500 -1
2 10 8031563
2 6 9978505
2 84323 -1
3 8115357 5
3 9996344 2
2 7 9995108
2 10 8396820
2 5 8115357
2 10 9942012
2 4 8088672
2 8 7667801
2 7 8396830
2 2 7717712
2 42489 -1
3 7344538 8
2 1 7142713
2 3 9996344
3 7748550 4
2 9 9942022
2 3 7748550
2 5 7344538
2 3 7344543
2 7 9942031
2 49543 -1
2 6 9942038
2 37049 -1
2 9 9942044
3 9818095 22871
2 32890 -1
2 10 9942053
2 8 9942063
2 3 9942071
3 6937835 1
2 10004 9904146
2 5 9942074
2 7 9942079
2 3 9942086
3 4 1
2 74937 -1
2 3 9942089
2 1 4
3 9946628 2
2 82168 -1
2 6 9942092
3 8156342 -1
2 47415 -1
3 9977923 7
2 9 9942098
2 57100 -1
2 9 9942107
2 5 9977923
2 3 9942116
2 1 6937835
